Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Refused,22/00876/B,Construction of new balcony to first floor of coffee house and additional parking at ground floor (retrospective),26-Oct-22,Principal Planner - South (JS),Retail Unit  Crosby Meadows Crosby IM4 2EE
Permitted,22/00877/B,"Erection of single storey flat roof extension to the rear, replacement windows, rendering and removal of both chimney stacks.",21-Sep-22,Principal Planner - South (JS),15 Central Drive Onchan Isle Of Man IM3 1ES
Permitted,22/00878/B,Demolition and erection of replacement 2 storey dwelling,23-Nov-22,Principal Planner - South (JS),29 Maghergarran Port Erin Isle Of Man IM9 6BZ
Permitted,22/00880/B,"Conversion of office building (class 2.1) to mixed use office and residential (class 3.3) involving alterations including removal of rear extension; new rear extension and fire escape stair; replacement windows, roof finish including solar slates and rain",17-Nov-22,Principal Planner- North (CB),Scotland House North Quay Douglas Isle Of Man IM1 4LE
Permitted,22/00881/B,Erection of ground floor utility room extension,04-Nov-22,Principal Planner- North (CB),The Nook Croit E Caley Colby Isle Of Man IM9 4AP 
Permitted,22/00883/B,Erection of single storey flat roof extension to the rear (Retrospective),26-Oct-22,Principal Planner - South (JS),45 Fuchsia Grove Ballasalla Isle Of Man IM9 2DT
Permitted,22/00886/B,Erection of a single storey flat roof extension to the rear,10-Oct-22,Principal Planner - South (JS),Bay View Park Road Port St Mary Isle Of Man  
Permitted,22/00887/MCH,Minor Change application to PA 21/01304/B involving application of render to approved brick rear extension walls,30-Sep-22,Principal Planner- North (CB),3 Ballamaddrell Port Erin Isle Of Man IM9 6AS
Permitted,22/00888/B,Variation of condition two of PA 14/01294/C to amend operating times from 08.30 -16.30 to 08.00 - 18.00,19-Aug-22,Principal Planner - South (JS),Hall Trinity Laxey Nursery Shore Road Laxey Isle Of Man IM4 7DJ 
Permitted,22/00889/B,Erection of two wooden structure beach huts,14-Sep-22,Principal Planner - South (JS),Southlands Resource Centre Church Road Port St Mary Isle Of Man IM9 5NL 
Permitted,22/00890/CON,Replacement of external spot lights on Athol Street and Prospect Hill elevations. Registered Building Nos. 290,21-Sep-22,Principal Planner- North (CB),2 Athol Street Douglas Isle Of Man IM1 1JA
Permitted,22/00892/B,Alterations and construction of single storey pitched-roof extension,20-Sep-22,Principal Planner - South (JS),Mill Cottage Golden Meadow Mill Road Castletown Isle Of Man IM9 1TF 
Permitted,22/00893/B,"Alterations, erection of single storey rear extension, installation of a dormer window and flue",21-Sep-22,Principal Planner - South (JS),3 Milner Close Port Erin Isle Of Man IM9 6BG
Permitted,22/00894/B,Demolition of existing and erection of replacement porch,21-Sep-22,Principal Planner - South (JS),Cronk Breck Cottage Station Road Ballaugh Isle Of Man IM7 5AH
Permitted,22/00895/B,Installation of replacement windows and front door,07-Oct-22,Principal Planner - South (JS),6 Stanley Road Peel Isle Of Man IM5 1NX
Permitted,22/00896/B,"Installation of replacement windows to North East and South West elevations, creation of an additional window to North East elevation and replacement of window with double doors with over light to South West elevation (retrospective)",21-Sep-22,Principal Planner- North (CB),18 Berkeley Street Douglas Isle Of Man IM2 3QA
Permitted,22/00897/B,Erection of children's nursery building with apartment over (amended from approved PA 21/01262/B),15-Nov-22,Principal Planner- North (CB),Field 434091 Douglas Road Ballasalla Isle Of Man  
Permitted,22/00898/D,Installation of two non illuminated replacement Barclays signage and one non illuminated Eagle Court sign,03-Oct-22,Principal Planner - South (JS),Eagle Court 25 - 27 Circular Road Douglas Isle Of Man IM1 1AD
Permitted,22/00900/B,Installation of spiral staircase to replace exiting wooden stairs (retrospective),17-Aug-22,Principal Planner - South (JS),19 Factory Lane Peel Isle Of Man IM5 1NA
Permitted,22/00903/B,Erection of rear extension with pitched roof and installation of pitched roof to cover one integrated garage and replacement flat roof to remaining integrated garage. Removal of front porch and replacement of front entrance with installation of re-sited d,07-Nov-22,Principal Planner- North (CB),Greenlands Barnell Lane Patrick Village Isle Of Man IM5 3AN
Permitted,22/00904/B,Re-rendering of property from pebble dash to smooth render,20-Sep-22,Principal Planner - South (JS),Fy Yerrey 29 Whitebridge Road Onchan Isle Of Man IM3 4HJ
Permitted,22/00907/B,Demolition of the existing single storey lean-to garage and replaced with a two storey side extension and erection of a rear single storey extension,06-Sep-22,Planning Committee,Westfield 21 Arbory Road Castletown Isle Of Man IM9 1ND
Permitted,22/00908/C,Change of Use for additional use as tourist accommodation as well as residential use,06-Sep-22,Principal Planner - South (JS),4 Quay Lane Castletown Isle Of Man IM9 1LE
Permitted,22/00909/B,Installation tubular mono-pile into the seabed with associated footbridge access from the pier,03-Oct-22,Principal Planner - South (JS),King Edward Viii Pier  Douglas Harbour Douglas Isle Of Man  
Permitted,22/00914/B,Widening of existing access and creation of a new additional access (retrospective),02-Nov-22,Principal Planner - Enf (AM),19 Highfield Crescent Onchan Isle Of Man IM3 3BX
Refused,22/00915/B,Erection of extension and terrace to dwelling,15-Nov-22,Principal Planner - Enf (AM),Woodlands House Lower Foxdale Isle Of Man IM4 3AY 
Permitted,22/00916/B,Erection of two polytunnels for commercial use,09-Dec-22,Principal Planner- North (CB),Field 134305 Glen Duff House Lezayre Road Ramsey Isle Of Man  
Permitted,22/00917/B,"Erection of a detached building for garaging of a camper van, storage of gardening equipment and use as a log store",22-Sep-22,Principal Planner- North (CB),Archallagan Glen Mona Loop Road Glen Mona Ramsey Isle Of Man IM7 1HG
Permitted,22/00918/B,"Conversion of two apartments into one residential property including alteration to window openings on front elevation, alteration to door opening on rear elevation and new windows throughout. Installation of roof mounted solar panels on front elevation. I",26-Sep-22,Principal Planner - South (JS),"10 & 10A Castle Street,  Peel IM5 1AN"
Refused,22/00921/B,Installation of replacement windows to front elevation,09-Dec-22,Principal Planner- North (CB),59 Douglas Street Peel Isle Of Man IM5 1BD
Permitted,22/00924/B,Installation of replacement windows and doors,19-Oct-22,Principal Planner- North (CB),Croit Ny Marrey Shore Road Port Erin Isle Of Man IM9 6HL
Permitted,22/00926/B,"Alterations including installation of glazed veranda to existing roof terrace, replacement external spiral staircase and single storey extension to side and rear elevations",16-Sep-22,Principal Planner - South (JS),Ash Lodge Patrick Road St Johns Isle Of Man IM4 3BR
Permitted,22/00927/B,Replace existing Fossil fuel boiler with installation of Air Source Heat Pump for heating and hot water,21-Sep-22,Principal Planner - South (JS),Lakelands Westhill Village Jurby Road Ramsey Isle Of Man IM8 3TD 
Permitted,22/00928/MCH,Minor Change application to PA 21/00834/B involving the reduction of the extent of the proposed works as previously approved,12-Aug-22,Head of Development Management,Fairways House Glen Vine Road Glen Vine Isle Of Man IM4 4HF
Permitted,22/00929/B,Conversion of building from offices (Class 2.1) to residential (Class 3.3),06-Oct-22,Principal Planner - South (JS),The Warehouse 1A Queen Street Castletown Isle Of Man IM9 1PB 
Permitted,22/00930/CON,Registered Building consent for demolition elements to PA 22/00929/B,03-Oct-22,Principal Planner - South (JS),The Warehouse 1A Queen Street Castletown Isle Of Man IM9 1PB 
Permitted,22/00931/B,Installation of a dormer to front elevation,24-Nov-22,Principal Planner- North (CB),9 Westminster Drive Douglas Isle Of Man IM1 4EG
Permitted,22/00932/B,Erection of detached garage on parking area,21-Sep-22,Principal Planner - South (JS),Lavender Cottage Tosaby Road Eairy Isle Of Man IM4 3HW
Permitted,22/00934/B,Installation of balustrade around edge of roof over single storey side extension to create a roof terrace and installation of a first floor doorway to access the terrace,13-Oct-22,Principal Planner- North (CB),5 Reayrt Ny Glionney Close Laxey Isle Of Man IM4 7LE 
Permitted,22/00935/B,Barn Conversion to provide ancillary accommodation and tourist accommodation (class 3.6),14-Sep-22,Principal Planner - South (JS),The Glaicke Glen Road Ballaugh Isle Of Man IM7 5JG
Permitted,22/00936/B,Installation of windows replacing existing cladding to rear dormer,12-Oct-22,Principal Planner- North (CB),2 Osborne Terrace Douglas Isle Of Man IM1 3LH
Permitted,22/00937/B,Erection of a front porch,14-Sep-22,Principal Planner - South (JS),21 Westbourne Drive Douglas Isle Of Man IM1 4AY
Permitted,22/00939/B,Erection of an additional fence to rear boundary of the property,14-Sep-22,Principal Planner - South (JS),Shelton Alexander Drive Douglas Isle Of Man IM2 3QN 
Permitted,22/00940/B,"Installation of replacement windows to garage door, removal of extended chimney stack and widening of driveway access with associated works",15-Nov-22,Principal Planner - South (JS),72 Ard Reayrt Laxey Isle Of Man IM4 7QQ 
Permitted,22/00941/B,"Alterations, erection of a terrace rear elevation and installation of a flue (retrospective)",03-Oct-22,Principal Planner - South (JS),8 Balladoyne Estate St Johns Isle Of Man IM4 3LX
Permitted,22/00942/B,Erection of a site cabin.,21-Oct-22,Principal Planner - Enf (AM),Gas Bottling Plant Peel Road Industrial Estate Braddan Douglas Isle Of Man IM4 4LF 
Permitted,22/00944/B,Replacement Utility Roof & Glazing; Replacement Windows,06-Oct-22,Principal Planner - South (JS),16 Circular Road Peel Isle Of Man IM5 1ND
Permitted,22/00947/B,Replacement of two roof lights,14-Sep-22,Principal Planner - South (JS),12 Hilary Park Douglas Isle Of Man IM2 3EF
Permitted,22/00949/B,Erection of retaining wall with associated planting and post and wire fencing in association with PA 20/01434/REM -Erection of new dwelling,09-Dec-22,Principal Planner- North (CB),Adjacent To Ballaragh Old Farmhouse  Ballaragh Road Ballaragh IM4 7PW
Certificate of Lawfulness AGREED,22/00951/LAW,Certificate of lawful development for erection of a polytunnel,30-Aug-22,Principal Planner- North (CB),Field 234138 Little London Kirk Michael Isle Of Man  
Permitted,22/00952/B,Extension to existing vehicle hardstanding to front elevation,13-Oct-22,Principal Planner- North (CB),37 Gibbs Grove Grove Park Ramsey Isle Of Man IM8 3LE 
Permitted,22/00953/B,Alterations to front entrance porch,21-Sep-22,Principal Planner - South (JS),13 Highfield Crescent Onchan Isle Of Man IM3 3BL
Refused,22/00954/GB,Installation of replacement windows (in association with 22/00955/CON),06-Sep-22,Principal Planner - South (JS),The IOM Islamic Association 20 Finch Road Douglas Isle Of Man IM1 2PS
Refused,22/00955/CON,Registered Building consent for Installation of replacement windows (in association with 22/00954/GB) Registered Building Nos 100,06-Sep-22,Principal Planner - South (JS),The IOM Islamic Association 20 Finch Road Douglas Isle Of Man IM1 2PS
Permitted,22/00956/B,"Alterations to existing windows and doors, alterations to bay window roofs, installation of cladding and installation of roof sun tunnels",21-Oct-22,Principal Planner - Enf (AM),High Lea Ballakillowey Road Colby Isle Of Man IM9 4BD
Permitted,22/00957/B,"Installation of replacement windows, demolition of rear porch and erection of replacement terrace with balustrade surround",03-Oct-22,Principal Planner - South (JS),Casa Mia Main Road Glen Vine Isle Of Man IM4 4AZ
Permitted,22/00959/B,"Erection of temporary marquee, (between the dates of 1st September and 31st March), to provide additional covered display space at Garden Centre",24-Nov-22,Principal Planner- North (CB),Ramsey Garden Centre Albert Road Ramsey Isle Of Man IM8 1JB 
Permitted,22/00960/B,"Alterations to approved PA 21/01139/B to include erection of single storey extension to side elevation, and installation of a flue.",26-Sep-22,Principal Planner - South (JS),The Close Bernahara Road Andreas Isle Of Man IM7 2EL 
Permitted,22/00962/GB,Creation of an underground garage,02-Dec-22,Principal Planner - South (JS),Harold Tower Fort Anne Road Douglas Isle Of Man IM1 5BN 
Certificate of Lawfulness AGREED,22/00964/LAW,Application for certificate of lawfulness for long term residential usage of property,15-Sep-22,Principal Planner - South (JS),Boundary Cottage Nassau Road Regaby Ramsey Isle Of Man IM7 4AL
Permitted,22/00965/B,"Erection of double garage to side elevation with roof terrace, erection of front porch and the installation of replacement windows and bi-fold door to rear projection",20-Oct-22,Principal Planner- North (CB),Cooil Shellagh Douglas Road Kirk Michael Isle Of Man IM6 1AU
Permitted,22/00966/B,"Demolition of existing flat roof extension on the northeast elevation and erection of a replacement pitched roof extension with stone cladding. Demolition of a chimneystack, a terrace and a rear porch and installation of new PVC fascias and PVC windows. R",25-Nov-22,Principal Planner- North (CB),Brae Villa Tromode Road Douglas Isle Of Man IM2 5EJ
Permitted,22/00969/B,"Alterations, demolition of existing conservatory, erection of extension, installation of an external canopy, creation of outdoor terrace with access ramp and external wall and a gate to create an outdoor courtyard",21-Oct-22,Principal Planner - Enf (AM),Croit Vane Corlea Road Ballasalla Isle Of Man IM9 3BA
Permitted,22/00970/B,Erection or rear ground floor extension and removal of a chimney stack,15-Sep-22,Principal Planner - South (JS),10 Snaefell Crescent Onchan Isle Of Man IM3 4NJ
Permitted,22/00972/B,"Proposed alterations and extension to dwelling to create additional living accommodation, together with access alterations.",21-Sep-22,Principal Planner - South (JS),Ballagrest Bride Road Ramsey Isle Of Man IM7 4AB
Permitted,22/00973/B,Removal of chimney stack and erection of single storey side extension,13-Oct-22,Principal Planner- North (CB),Tara Highfield Drive Baldrine Isle Of Man IM4 6ED
Refused,22/00976/B,Alteration and extension to existing outbuilding to provide additional first floor ancillary accommodation and overall additional tourist accommodation (class 3.6),13-Oct-22,Principal Planner- North (CB),Lower Ballahowin Braaid Road St Marks Ballasalla Isle Of Man IM9 3AR
Permitted,22/00977/C,Additional use as Tourist accommodation including existing use as residential,12-Oct-22,Principal Planner- North (CB),14 Lake Lane Peel Isle Of Man IM5 1AU
Permitted,22/00978/B,Erection of memorial plaque and siting of recovered cannon,21-Sep-22,Principal Planner - South (JS),The Harbour Masters Office 2 The Quay Castletown Isle Of Man IM9 1LD
Permitted,22/00979/B,Installation of a flue,12-Oct-22,Principal Planner- North (CB),15 Second Avenue Douglas Isle Of Man IM2 6AW
Permitted,22/00980/B,Installation of grassy mounds for play area.,03-Oct-22,Principal Planner - South (JS),St Marys School St Marys Road Douglas Isle Of Man IM2 5RB
Permitted,22/00981/C,"Change of Use from Offices (Class 2.1) to a Mixed Use Premises (Classes 1.1Shops, 1.2Financial and professional services 1.3 Food and drink 1.4 Hot food take away & Class 4.1 Clinics or health centres, 4.2 Childcare or education 4.3 Other community facili",01-Nov-22,Principal Planner- North (CB),14 - 16 Nelson Street Douglas Isle Of Man IM1 2AL 
Permitted,22/00982/B,Erection of 2 storey side extension and installation of photovoltaic cells to the roof.,12-Oct-22,Principal Planner- North (CB),25 Clybane Rise Douglas Isle Of Man IM2 2LY
Permitted,22/00984/C,Change of use application for use as construction company with storage & distribution and to include the associated use as a vehicle operating centre (part retrospective).,15-Nov-22,Principal Planner- North (CB),Unit 5 Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QR
Permitted,22/00985/B,Replacement & extension of flat roof dormer to rear elevation,26-Sep-22,Principal Planner- North (CB),Cronk Steone Rhencullen Kirk Michael Isle Of Man IM6 2HA 
Permitted,22/00986/B,Replacement of garage door with a doorway and window and erection of a replacement porch,07-Oct-22,Principal Planner - South (JS),Roseanne Minorca Hill Laxey Isle Of Man IM4 7DX
Permitted,22/00987/B,"Conversion of existing roof space into additional Bedroom accommodation, including rear dormer and front door/window alterations",07-Oct-22,Principal Planner - South (JS),Bridge View House Main Road Ballaugh Isle Of Man IM7 5EQ
Permitted,22/00990/B,Erection of detached garage to rear yard,19-Dec-22,Principal Planner - South (JS),4 Sydney Street Douglas Isle Of Man IM1 3JB
Permitted,22/00993/C,"Change of use of unit for use as assembly, showroom and distribution of furniture & leisure buildings",21-Dec-22,Planning Committee,Unit 42 Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QS
Permitted,22/00994/C,Additional use of garage as a dog grooming parlour,09-Dec-22,Principal Planner- North (CB),East Craige St Judes Isle Of Man IM7 2EW 
Permitted,22/00996/C,Change of use of police stations Lower Ground Floor into temporary changing facilities (retrospective),12-Oct-22,Planning Committee,Police Station 8 Hazel Crescent Douglas Isle Of Man IM2 1BS 
Permitted,22/00998/B,Installation of a heat pump,07-Oct-22,Principal Planner - South (JS),33 Harcroft Avenue Douglas Isle Of Man IM2 1PE
Permitted,22/00999/B,Erection of first floor side extension,11-Oct-22,Principal Planner - South (JS),4 Raad Bridjeen Reayrt Ny Cronk Peel Isle Of Man IM5 1GQ 
Permitted,22/01000/B,Installation of replacement double glazed bay window to front elevation.,26-Oct-22,Principal Planner - South (JS),Fairleigh Hilary Park Douglas Isle Of Man IM2 3ED
Permitted,22/01001/B,"Additional use of the existing charity shop (class 1.1) and nightclub (sui generis) as ice cream parlour (class 1.1), bakery (class 1.1), cafe (class 1.3), hot food takeaway (class 1.4) and private-hire activity venue (class 4.3)",07-Nov-22,Principal Planner- North (CB),15-17 Walpole Avenue  Douglas IM1 2LT
Permitted,22/01003/B,Erection of single storey garage and extension to the rear.,07-Oct-22,Principal Planner - South (JS),37 Woodburn Square Douglas Isle Of Man IM1 4DD 
Permitted,22/01004/B,Extension of access road and alteration of plot boundary,03-Oct-22,Principal Planner - South (JS),43 Raad Roagan Peel Isle Of Man IM5 1DY 
Permitted,22/01006/B,Erection of leisure cabin to the rear,18-Nov-22,Principal Planner- North (CB),6 Windermere Avenue Onchan Isle Of Man IM3 2DT 
Permitted,22/01008/D,Erection of replacement illuminated signage and installation of additional projecting sign to front elevation,19-Oct-22,Principal Planner - Enf (AM),35 Strand Street Douglas Isle Of Man IM1 2EF
Permitted,22/01010/B,"Installation of replacement doors, windows cladding and re-rendering of the front elevation",19-Oct-22,Principal Planner - Enf (AM),33 - 35 Strand Street Douglas Isle Of Man IM1 2EF
Permitted,22/01013/B,Installation of replacement door and window with bi-folding door set,11-Oct-22,Principal Planner - South (JS),Fair Haven 118 Woodbourne Road Douglas Isle Of Man IM2 3BA
Permitted,22/01014/MCH,Minor Change application to PA 20/01178/B involving the increase of height to proposed rear garage,23-Aug-22,Principal Planner - South (JS),16 Selborne Road Douglas Isle Of Man IM1 4BU
Permitted,22/01015/B,Erection of replacement single storey extension to side elevation,21-Oct-22,Principal Planner - Enf (AM),Moorland House Surby Road Surby Port Erin Isle Of Man IM9 6TD
Permitted,22/01016/CON,Registered Building Consent for the installation of roof mounted solar panels and the erection of a storm porch on the rear elevation - RB 93 (in association with application 22/01017/GB),01-Dec-22,Principal Planner- North (CB),4 Finch Road Douglas Isle Of Man IM1 2PT
Permitted,22/01017/GB,Installation of roof mounted solar panels and the erection of a storm porch on the rear elevation (in association with RB application 22/01016/CON),01-Dec-22,Principal Planner- North (CB),4 Finch Road Douglas Isle Of Man IM1 2PT
Permitted,22/01018/B,Erection of replacement roof and glazing to rear conservatory,11-Oct-22,Principal Planner - South (JS),Westville Tynwald Road Peel Isle Of Man IM5 1JN
Permitted,22/01019/B,Installation of replacement front door,21-Oct-22,Principal Planner - Enf (AM),Vallaveg 11 Lime Street Port St Mary Isle Of Man IM9 5ED 
Permitted,22/01020/B,Variation of condition two of PA 18/00376/B to increase the number of children from 32 to 40,17-Oct-22,Director 2017+,Lezayre Church Hall Churchtown Ramsey Isle Of Man IM7 2AN 
Permitted,22/01021/B,Installation of a replacement garage window and replace existing garage concrete flat roof with new timber and fibreglass flat roof,11-Oct-22,Principal Planner - South (JS),The Crofts 36 Albany Road Douglas Isle Of Man IM2 3NA 
Certificate of Lawfulness AGREED,22/01022/LAW,Certificate of lawful use of land for storage and/or distribution (Use Class 2.4),07-Oct-22,Director 2017+,Graylaw International  Newlands Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QT
Permitted,22/01023/B,Erection of a marquee during the months October to March,30-Sep-22,Principal Planner- North (CB),The Kiosk Shore Road Peel Isle Of Man IM5 1AH 
Permitted,22/01024/B,Replacement of pebble dash render with smooth render,11-Oct-22,Principal Planner - South (JS),Stephen House 13 Woodbourne Road Douglas Isle Of Man IM1 3HH 
Permitted,22/01025/B,"Erection of replacement single storey rear extension, replacement roofs and re-render existing property",02-Dec-22,Principal Planner - South (JS),38 Patrick Street Peel Isle Of Man IM5 1BS
Permitted,22/01028/C,Change of use application for additional use of existing dwelling for self catering tourist accommodation,09-Nov-22,Principal Planner- North (CB),Land West Of Rosebank Quarry Road Laxey Isle Of Man IM4 7DU 
Permitted,22/01029/B,Replace existing conservatory with an extension to West elevation,15-Nov-22,Principal Planner - Enf (AM),1 Mount Rule Cottages West Baldwin Road Mount Rule Isle Of Man IM4 4HS 
Permitted,22/01030/B,"Erection of extension, installation of flues and replace window to side of garage with a doorway",09-Dec-22,Principal Planner- North (CB),Seven Acres Glen Tramman Ramsey Isle Of Man IM7 2AP 
Permitted,22/01031/B,To install an energy dissipater at the outlet of new surface water system.,12-Oct-22,Planning Committee,Energy Dissipater Outlet Station Dumbells Terrace Laxey Isle Of Man IM4 7NY 
Permitted,22/01032/B,Erection of a sun lounge extension and alteration to existing window aperture,11-Oct-22,Principal Planner - South (JS),88 Ballacriy Park Colby Isle Of Man IM9 4LZ
Permitted,22/01037/B,Removal of rear chimney stack,12-Oct-22,Principal Planner- North (CB),10 Brunswick Road Douglas Isle Of Man IM2 3LQ
Permitted,22/01039/B,Extension and alteration to dwelling to provide ancillary living accommodation,09-Dec-22,Principal Planner- North (CB),1 Mount View Andreas Village Isle Of Man IM7 4HJ 
Permitted,22/01041/B,Erection of an extension to replace existing conservatory,09-Nov-22,Principal Planner- North (CB),28 Ballaquark Douglas Isle Of Man IM2 2EZ
Permitted,22/01043/B,Replacement of roof tiles to 3 staircores,13-Oct-22,Principal Planner- North (CB),Shaws Brow Car Park Church Street Douglas Isle Of Man IM1 2AB 
Permitted,22/01044/B,Erection of a timber cabin to the rear,25-Nov-22,Principal Planner - South (JS),11 Ballagarey Crescent Glen Vine Isle Of Man IM4 4FA
Permitted,22/01045/B,Installation of photo voltaic solar panels to rear elevation roof and garden room roof.,03-Oct-22,Principal Planner - South (JS),126 Malew Street Castletown Isle Of Man IM9 1LT
Permitted,22/01046/B,Installation of windows and french doors to integrated garage,21-Oct-22,Principal Planner - Enf (AM),33 Birch Hill Avenue Onchan Isle Of Man IM3 4ES
Permitted,22/01048/B,Erection of a double garage,09-Dec-22,Principal Planner- North (CB),River House Riverside Ramsey Isle Of Man IM8 3DA
Certificate of Lawfulness AGREED,22/01049/LAW,Certificate of Lawful Use for use of property as an independent residence,30-Sep-22,Principal Planner - South (JS),Killane Lodge Killane Ballaugh Isle Of Man IM7 5BD 
Refused,22/01050/B,Alterations and erection of a two storey extension,28-Nov-22,Principal Planner - South (JS),Knock-Ey-Willyn West Baldwin Isle Of Man IM4 5HB 
Permitted,22/01051/B,"Alterations, erection of rear extension, rear decking, installation of a flue and widening of existing parking area",01-Nov-22,Principal Planner- North (CB),5 Maple Close Onchan Isle Of Man IM3 3JS 
Permitted,22/01053/B,"Alteration, erection of extension, installation of a dormer and widening of driveway and vehicular access",20-Oct-22,Principal Planner- North (CB),56 Wybourn Drive Onchan Isle Of Man IM3 4AT
Permitted,22/01055/B,Installation of wooden cladding to front elevation and removal of arched head window above entrance door.,27-Oct-22,Principal Planner - South (JS),23 West Quay Ramsey Isle Of Man IM8 1DL 
Refused,22/01056/B,"Demolition of existing conservatory, erection of rear and side extension and erection of replacement roof to intergrated garage",11-Nov-22,Principal Planner - South (JS),Brookfield Ballafesson Road Port Erin Isle Of Man IM9 6BH
Permitted,22/01058/B,"Erection of replacement temporary changing facility, toilets and storage shed (Part retrospective)",12-Oct-22,Planning Committee,Changing Facilities Springfield Road Douglas Isle Of Man IM2 1ER 
Permitted,22/01059/B,Erection of a greenhouse to rear garden,25-Nov-22,Principal Planner - South (JS),Clybane Cottage Patrick Road Patrick Village Isle Of Man IM5 3AL
Refused,22/01061/MCH,Minor Change application to PA 21/00197/B involving a replacement shopfront to the one approved,19-Oct-22,Principal Planner- North (CB),29 Victoria Street Douglas Isle Of Man IM1 2LG
Permitted,22/01062/B,Alterations including erection of a single storey rear extension.,11-Nov-22,Principal Planner - South (JS),20 Harcroft Avenue Douglas Isle Of Man IM2 1PB
Permitted,22/01063/C,Change of use of part of residential accommodation to additional use as tourist accomodation,03-Oct-22,Principal Planner- North (CB),Mill House West Baldwin Isle Of Man IM4 5HB 
Refused,22/01064/B,"Proposed Change of Use from Residential (class 3.3) to Additional Use as Tourist Premises (Holiday Lets) (class 3.6), to include alterations to window/door openings and areas of decking",01-Dec-22,Principal Planner- North (CB),Broogh Fort Moaney Road Santon Isle Of Man IM4 2HX
Permitted,22/01065/B,Installation of replacement windows and door to front elevation,21-Oct-22,Principal Planner - Enf (AM),The Old Bakehouse Athol Street Port St Mary Isle Of Man IM9 5DS 
Permitted,22/01067/B,Erection of two storey extension to side elevation,22-Nov-22,Planning Committee,11 Abbots Close Ballasalla Isle Of Man IM9 3EA
Permitted,22/01069/B,"Erection of a single storey healthcare facility with associated access, parking and landscaping",25-Oct-22,Planning Committee,Land At Cronk Grianagh (Former Mannin Infirmary) Strang Douglas Isle Of Man  
Permitted,22/01070/B,"Reinstatement of front dormers, installation of replacement rear roof in matching slate, ten additional roof lights and replacement timber front door and frame",10-Nov-22,Principal Planner - South (JS),Peveril Court (Bleak House) Mooragh Promenade Ramsey Isle Of Man IM8 3AB 
Permitted,22/01072/B,Proposed ground and first floor rear extension,11-Nov-22,Principal Planner - South (JS),151 Fairways Crescent Mount Murray Douglas Isle Of Man IM4 2JJ
Refused,22/01074/MCH,Minor Change application to PA 22/00004/B involving replacement of approved extension to rear of property with bi-folding doors.,29-Sep-22,Principal Planner- North (CB),67 Ard Reayrt Laxey Isle Of Man IM4 7QQ 
Permitted,22/01075/B,Installation of new door within existing front window aperture,27-Oct-22,Principal Planner - South (JS),Flat 1 Empress Apartments Central Promenade Douglas Isle Of Man IM2 4EE 
Permitted,22/01076/D,Installation of illuminated signage,26-Oct-22,Principal Planner - South (JS),15-17 Walpole Avenue  Douglas IM1 2LT
Permitted,22/01077/C,Change of use application of a dwelling (class 3.3) to allow additional Tourist Use (class 3.6),13-Oct-22,Principal Planner- North (CB),Creggan Port E Vullen Ramsey Isle Of Man IM7 1AP 
Permitted,22/01078/B,"Installation of replacement windows and doors, roof tiles, render and addition of a front porch",20-Oct-22,Principal Planner - Enf (AM),Yn Thie My Chree 36 Mines Road Laxey Isle Of Man IM4 7NH 
Permitted,22/01079/C,Change of use from two apartments (class 3.4) to a residential dwelling (class 3.3),25-Nov-22,Principal Planner- North (CB),Edendale Royal Drive Onchan Isle Of Man IM3 1HG 
Permitted,22/01080/B,Erection of a rear (West) extension to replace existing,28-Oct-22,Principal Planner - South (JS),19 Hope Street Castletown Isle Of Man IM9 1AP
Permitted,22/01081/B,Installation of a flue,20-Oct-22,Principal Planner- North (CB),Grianane Back Shore Road Laxey Isle Of Man IM4 7DH
Permitted,22/01082/B,Installation of a flue,20-Oct-22,Principal Planner - Enf (AM),61 Royal Park Ramsey Isle Of Man IM8 3UH 
Permitted,22/01085/CON,Creation of Frieze Panels on internal Chancel wall of Chapel - RB 185,28-Nov-22,Principal Planner- North (CB),The Chapel King Williams College Grounds Castletown Isle Of Man IM9 1TP 
Permitted,22/01086/B,"Alterations, erection of extensions, installation of a flue and convert garage to provide living accommodation",26-Oct-22,Principal Planner - South (JS),36 Rheast Mooar Avenue Ramsey Isle Of Man IM8 3LS
Permitted,22/01087/B,Alterations and replacement of existing conservatory with an extension to side elevation and erection of an extension to rear elevation,19-Dec-22,Principal Planner - South (JS),Lower Ballacashin Abbeylands Douglas Isle Of Man IM4 5EG 
Permitted,22/01091/B,Alterations and erection of a single storey extension and detached garage with roof mounted solar panels (amendment to PA 21/00695/B re the relocation of garage),15-Nov-22,Principal Planner - Enf (AM),Kitani Ballagale Avenue Surby Port Erin Isle Of Man IM9 6QJ
Certificate of Lawfulness AGREED,22/01092/LAW,Certificate of Lawful development for a greenhouse and garage,26-Oct-22,Principal Planner - South (JS),Paradise Field Mill Street Castletown Isle Of Man IM9 1AQ
Permitted,22/01093/B,Installation of replacement emergency escape stairs to rear of property,03-Nov-22,Principal Planner- North (CB),Landsdowne Queens Promenade Douglas Isle Of Man IM2 4NN 
Permitted,22/01095/B,Demolition of an existing stone wall,26-Oct-22,Principal Planner - South (JS),Peveril Building Peveril Square Douglas Isle Of Man IM1 2BS
