Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,19/01113/CON,Registered Building Consent for internal alterations to improve accessibility (RB 256),21-Nov-19,Head of Development Management,Malew Church Great Meadow Castletown Isle Of Man IM9 4EB 
Permitted,19/01133/B,Removal of a rear doorway (retrospective) and additional use of guest house as a spa,18-Dec-19,Planning Committee,Knock Rushen House Scarlett Castletown Isle Of Man IM9 1TA 
Permitted,18/01085/B,"Demolition of existing garage and erection of single storey, detached, timber clad building for the preparation of food (in association with RB application 18/00958/CON)",01-Mar-19,Head of Development Management,Greenbank Formerly Glen Road Garage Glen Road Laxey Isle Of Man IM4 7AR
Permitted,19/00070/B,Alterations and erection of extensions,26-Mar-19,Principal Planner - South (SC),1 Cooil Veg Andreas Isle Of Man IM7 4EU
Permitted,19/00071/B,Change of use of detached garden room to a beauty salon (retrospective) and creation of off road parking and access,02-Apr-19,Planning Committee,48 Murrays Lake Drive Mount Murray Douglas Isle Of Man IM4 2HZ
Permitted,19/00073/B,Installation of replacement windows and doors,12-Mar-19,Head of Development Management,6 Malvern Road Douglas Isle Of Man IM2 5AS
Permitted,19/00074/B,Erection of a detached garden store,25-Jun-19,Planning Committee,Cornaa House Ballaglass Glen Road Cornaa Ramsey Isle Of Man IM7 1EJ
Permitted,19/00075/B,Installation of replacement windows to front elevation,12-Mar-19,Head of Development Management,St Martins Old Laxey Hill Laxey Isle Of Man IM4 7BZ
Permitted,19/00530/D,Installation of non-illuminated signage (in association with 19/00531/CON),21-Jun-19,Head of Development Management,Christ Church Church Hill Laxey Isle Of Man IM4 7AX 
Permitted,18/01298/D,Erection of illuminated signage (retrospective),20-Nov-19,Principal Planner - South (SC),Garage Showroom Bettridge Motors Mines Road Foxdale Isle Of Man IM4 3EX 
Permitted,19/01216/B,Replacement of windows on side elevation with UPVC units,19-Dec-19,Principal Planner- North (CB),Peel Methodist Church Atholl Street Peel Isle Of Man IM5 1HG 
Permitted,19/00983/B,Alterations and additional use of residential dwelling as tourist living accommodation,11-Oct-19,Principal Planner - South (SC),7 Shore Road Laxey Isle Of Man IM4 7DE
Permitted,19/01114/B,"Replacement windows to front and rear of property, and replacement of rear door.",21-Nov-19,Head of Development Management,48 Queen Street Castletown Isle Of Man IM9 1NZ
Permitted,18/01275/B,"Variation of condition 1 of PA 16/01284/B (extension of the period of permission of 13/00646/B for the erection of dwelling to replace disused storage building), to extend the period of approval for a further 2 years",14-Jan-19,Head of Development Management,Outbuilding Farmhill Farm Farmhill Lane Douglas Isle Of Man  
Permitted,19/00020/B,Erection of a shed (retrospective),20-Feb-19,Principal Planner - South (SC),The Tholtan The Lane Ballagawne Road Baldrine Isle Of Man IM4 6EL
Permitted,19/00373/A,"Approval in principle for the erection of a building to provide exhibition space, retail, apartments and restaurant with associated 159 parking spaces",15-Nov-19,Planning Committee,Marine Biological Station Breakwater Road Port Erin Isle Of Man IM9 6JA 
Permitted,19/00408/B,"Alterations, erection of extension to Medical Centre, and demolition of Nos. 1 - 4 Westlands in order to provide additional parking provision",22-Jul-19,Head of Development Management,Peel GP Surgery / Medical Centre & 1 - 4 Westlands Peel Isle Of Man IM5 1HU 
Permitted,19/00411/D,Installation of signage,30-May-19,Principal Planner- North (CB),Public Shelter Near To Bay Hotel Shore Road Port Erin Isle Of Man  
Permitted,18/01190/B,Demolition of existing and erection of a replacement detached garage (in association with 18/01191/CON),04-Mar-19,Head of Development Management,Thie Gennal Main Road Kirk Michael Isle Of Man IM6 2HG
Permitted,18/01191/CON,Registered Building consent for the demolition of existing and erection of a replacement detached garage (in association with 18/01190/B),04-Mar-19,Head of Development Management,Thie Gennal Main Road Kirk Michael Isle Of Man IM6 2HG
Permitted,18/01192/B,Installation of a five metre flagpole mast with associated equipment,09-Jan-19,Head of Development Management,Andreas Parish Church St Andrews Church Andreas Village Isle Of Man IM7 4HH 
Permitted,18/01193/B,Infilling of quarry and restoration of grassland,16-Jul-19,Planning Committee,Broom House Quarry Foxdale Road Ballasalla Isle Of Man  
Permitted,19/00023/B,"Alterations in connection with conversion of existing storage area to open plan office space, installation of mezzanine floor to provide additional office space, formation of window and door openings, provision of external fire escape and entrance canopy ",16-Apr-19,Principal Planner - South (SC),Stores And Workshops Hills Meadow Industrial Estate Douglas Isle Of Man IM1 5EA 
Permitted,18/01238/B,Alterations and extensions to dwelling,11-Mar-19,Head of Development Management,Woodbank Glen Auldyn Ramsey Isle Of Man IM7 2AF 
Permitted,19/00945/B,Erection of single storey extension,24-Oct-19,Head of Development Management,Green Sleeves 13 Balladoyne Estate St Johns Isle Of Man IM4 3LX
Permitted,19/00946/B,Erection of summer house in rear garden,16-Oct-19,Principal Planner - South (SC),4 Cronk Drine Union Mills Isle Of Man IM4 4NG
Permitted,19/01171/B,Erection of a single storey extension,12-Dec-19,Principal Planner - South (SC),57 Howe Road Onchan Isle Of Man IM3 2AY
Permitted,19/01172/B,Alterations and erection of extension to front and rear elevations,12-Dec-19,Principal Planner - South (SC),Dhowin  Cottage Smeale Road Andreas Isle Of Man IM7 4JA
Permitted,19/01173/B,Erection of sun/garden room (retrospective),24-Dec-19,Principal Planner - South (SC),2 Meadow Court Ballasalla Isle Of Man IM9 2DW
Permitted,19/01174/B,Erection of replacement conservatory,17-Dec-19,Principal Planner - South (SC),23 Cannan Court Kirk Michael Isle Of Man IM6 1FA 
Permitted,19/00779/B,Alterations and erection of extension to dwelling,30-Aug-19,Head of Development Management,9 River Walk Braddan Douglas Isle Of Man IM4 4TJ
Permitted,19/01119/B,"Alterations, erection of rear extension and first floor extension above garage",16-Dec-19,Head of Development Management,26 Clybane Road Douglas Isle Of Man IM2 2LP
Permitted,19/01120/B,Installation of replacement windows to front elevation,13-Dec-19,Head of Development Management,7 Hope Street Castletown Isle Of Man IM9 1AS
Permitted,18/01084/B,Installation of a roller shutter door to side elevation of building and installation of gates within boundary fence,01-Mar-19,Head of Development Management,Unit 9 And Builders Merchant Yard Hills Meadow Industrial Estate Douglas Isle Of Man  
Permitted,18/01341/B,Widening of existing vehicular access,30-Jan-19,Head of Development Management,Homecroft Hibernia Ramsey Isle Of Man IM7 1ER 
Permitted,19/00426/B,Erection of a detached swimming pool building,05-Sep-19,Head of Development Management,17 Ballanard Woods Ballanard Road Douglas Isle Of Man IM2 5PQ 
Permitted,19/00427/B,"Alterations, replacement Sewage Treatment Works and construction of a replacement bridge",30-Jul-19,Planning Committee,Ballaugh Sewage Treatment Works Dollagh Ballaugh Isle Of Man IM7 5AS 
Permitted,19/00522/B,Alterations and extension to rear plant room,27-Jun-19,Head of Development Management,Hyperbaric Chamber Peel Road Douglas Isle Of Man IM1 5ED
Permitted,19/00523/B,Erection of front porch extension,27-Jun-19,Head of Development Management,Vardale Croit E Quill Road Laxey Isle Of Man IM4 7JH
Permitted,19/00524/B,Alterations and installation of rear dormer and decking,04-Jul-19,Head of Development Management,8 Marathon Avenue Douglas Isle Of Man IM2 4HZ
Permitted,18/00633/B,"Alterations, erection of extensions, detached garage and creation of additional vehicular access",25-Jan-19,Planning Committee,9 Grammah Avenue Port Erin Isle Of Man IM9 6NR
Permitted,18/01226/B,Attic conversion and external alterations to dwelling (amendments to PA 15/00677/B),23-Jan-19,Head of Development Management,Thie Ny Creg Plantation Road Port St. Mary Isle Of Man IM9 5AY 
Permitted,18/01229/B,Creation of a secure bin enclosure to the rear of the School,09-Jan-19,Head of Development Management,QEII High School Douglas Road Peel Isle Of Man IM5 1RD 
Permitted,18/01306/B,"Erection of extension to side of property, and installation of gates to driveway",24-May-19,Head of Development Management,171 Fairways Drive Mount Murray Douglas Isle Of Man IM4 2JG 
Permitted,19/00316/B,Installation of Flue (retrospective),03-May-19,Principal Planner- North (CB),7 Beech Avenue Onchan Isle Of Man IM3 3HQ
Permitted,19/00318/B,"Alterations, enlargement of windows, replacement of existing windows, removal  of existing annex and creation of door canopy.",15-May-19,Head of Development Management,1 Cooil Road Braddan Isle Of Man IM4 2AF 
Permitted,19/00320/B,"Erection of detached dwelling with associated vehicular access, driveway, landscaping and drainage",30-May-19,Principal Planner - South (SC),Land Adjacent To Longmead Ballakillowey Road Colby Isle Of Man  
Permitted,19/00319/B,Alterations and single storey extension to dwelling,28-May-19,Head of Development Management,Bay View Harbour Road Onchan Isle Of Man IM3 1BJ
Permitted,19/00321/B,Alterations and extension to existing restaurant and smoking area,03-May-19,Principal Planner- North (CB),King Edward Bay Golf And Country Club Groudle Road Onchan Isle Of Man IM3 2JR 
Permitted,19/00323/B,Installation of replacement windows and door to front elevation,29-May-19,Head of Development Management,Rose Cottage South Cape Laxey Isle Of Man IM4 7BU 
Permitted,19/00326/B,Alterations to vehicular access and creation of decking (retrospective),21-Jun-19,Head of Development Management,Hill Top Ocean Castle Drive Port Erin Isle Of Man IM9 6LU 
Permitted,19/00869/B,Installation of a heat pump to side elevation,30-Sep-19,Principal Planner - South (SC),Dring Cottage Saint Marys Road Port Erin Isle Of Man IM9 6JJ
Permitted,19/00940/B,Replacement of existing glazed conservatory roof with tile,10-Oct-19,Principal Planner - South (SC),15 St Stephens Meadow Sulby Isle Of Man IM7 3DA 
Permitted,19/00050/B,Erection of timber horse training pen.,04-Apr-19,Principal Planner - South (SC),Mine Cottage Ballakilpheric Road Colby Isle Of Man  
Permitted,19/00526/B,Removal of exiting chimney stack,27-Jun-19,Head of Development Management,Cronk Breck 33 Eskdale Road Onchan Isle Of Man IM3 2AH
Permitted,19/00527/B,Installation of protective netting on boundary of Rushen Youth and Community Centre,02-Jul-19,Head of Development Management,Youth & Community Centre Bay View Road Port Erin Isle Of Man IM9 6LF 
Permitted,19/00941/B,Replacement of existing glazed conservatory roof with tile,10-Oct-19,Principal Planner - South (SC),16 Lezayre Park Ramsey Isle Of Man IM8 2PU
Permitted,19/00587/B,Installation of external ramp and steps,04-Jul-19,Principal Planner - South (SC),2 Athol Street Isle Of Man Bank Douglas Isle Of Man IM1 1JA
Permitted,19/01145/B,"Alterations to vehicle access and parking area, erection of garden shed and garden room (retrospective)",19-Dec-19,Head of Development Management,Corvally Barn Bollyn Road Ballaugh Isle Of Man IM7 5AY 
Permitted,19/01146/C,Change of use from micro brewery to boxing gymnasium with associated facilities,17-Dec-19,Planning Committee,Unit 3 Typhoon House Hills Meadow Industrial Estate Douglas Isle Of Man IM1 5EB 
Permitted,19/01147/B,Erection of two storey extension to side elevation,11-Dec-19,Principal Planner - South (SC),Courtlands Somerset Road Douglas Isle Of Man IM2 5AQ
Permitted,18/01178/B,Demolition of existing rear porch and erection of a conservatory (in association with 18/01179/CON),04-Mar-19,Principal Planner- North (CB),18 Castle Street Peel Isle Of Man IM5 1AN
Permitted,19/00004/C,Additional use of residential apartment as tourist living accommodation,26-Feb-19,Principal Planner- North (CB),67 Spectrum Apartments Central Promenade Douglas Isle Of Man IM2 4LL 
Permitted,19/00374/B,Installation of replacement windows,31-May-19,Head of Development Management,20 Glenfaba Road Peel Isle Of Man IM5 1BU
Permitted,18/01020/B,Erection of building for use as stables/store on site of previously approved stables,05-Apr-19,Planning Committee,Cabbyl Ushtey Ballagilley Farm Gooseneck Road Hibernia Ramsey Isle Of Man IM7 1EP 
Permitted,18/01166/REM,"Reserved matters application for erection of a dwelling on plot one addressing siting, internal layout, design, means of access, external appearance  and landscaping (in association with 16/01139/A)",01-Mar-19,Principal Planner - South (SC),Fields 612728 & 612727 Baldrine Road Baldrine Isle Of Man  
Permitted,18/01234/B,"Variation of condition 1 of PA 16/00576/A for the approval in principle for the erection of a four storey apartment block, to extend the period of approval for a further 2 years",11-Mar-19,Head of Development Management,21 - 22 West Quay Ramsey Isle Of Man  
Permitted,19/00158/B,"Alterations, demolition of existing outbuildings and erection of extension (in association with 19/00159/CON)",24-May-19,Head of Development Management,Westport House 4 Devonshire Road Douglas Isle Of Man IM2 3QY
Permitted,19/00159/CON,Registered Building Consent for the demolition elements of PA 19/00158/B,24-May-19,Head of Development Management,Westport House 4 Devonshire Road Douglas Isle Of Man IM2 3QY
Permitted,19/00160/B,Alterations and erection of a rear two storey extension,04-Apr-19,Principal Planner - South (SC),169 Royal Avenue Onchan Isle Of Man IM3 1LL
Permitted,19/00161/B,Replacement of existing glazed conservatory roof with tiles,04-Apr-19,Head of Development Management,35 Erin Way Port Erin Isle Of Man IM9 6EF 
Permitted,19/00162/B,"Variation of condition one of PA 17/00317/C, Temporary change of use to worship hall with associated administration, practice spaces, meeting areas and nursery, to extend the period of permission by two years",04-Apr-19,Principal Planner - South (SC),Former Fairfield School Fairfield Terrace Douglas Isle Of Man IM1 1BE
Permitted,19/00381/B,Sun room extension at rear of property to replace existing conservatory,08-May-19,Head of Development Management,24 Windermere Avenue Onchan Isle Of Man IM3 2DT 
Permitted,19/00734/C,Temporary use as a car park (retrospective),07-Oct-19,Planning Committee,19-20 St Georges Street Douglas Isle Of Man
Permitted,19/00735/B,Replacement of existing external doors on rear elevation with windows,30-Sep-19,Principal Planner - South (SC),5 Queens Road Onchan Isle Of Man IM3 4AF
Permitted,19/00737/C,Additional use as tourist accommodation,21-Aug-19,Principal Planner - South (SC),Flat 1 Basement  Pier View Stanley Mount East Ramsey Isle Of Man IM8 1NP
Permitted,19/00315/B,Alterations and installation of a rear dormer window,03-May-19,Head of Development Management,21 Linden Gardens Douglas Isle Of Man IM2 6AB 
Permitted,19/00875/B,"Alterations, erection of a replacement dwelling and change of residential curtilage",19-Nov-19,Planning Committee,Ardonan Farm House Ardonan Lane Regaby Ramsey Isle Of Man IM7 3HN
Permitted,19/00915/B,Installation of two roof lights to front elevation,01-Oct-19,Head of Development Management,Sunnyside Lower Dukes Road Douglas Isle Of Man IM2 4BH
Permitted,19/00986/B,Divide existing apartment into two apartments,16-Oct-19,Principal Planner - South (SC),Apartment 15 / 22 Douglas Head Apartments Douglas Head Douglas Isle Of Man IM1 5BY 
Permitted,19/00987/B,Addition of seven polycarbonate panels between poles of existing enclosure (retrospective),24-Oct-19,Principal Planner - South (SC),The Old Mortuary Farrants Way Castletown Isle Of Man IM9 1NR
Permitted,19/00976/C,Additional use of residence as tourist accommodation,11-Oct-19,Principal Planner - South (SC),20 Lime Street Port St. Mary Isle Of Man IM9 5EF
Permitted,19/00979/C,Additional use of Class 1 retail premises to include Class 3 use (retrospective),08-Oct-19,Planning Committee,Isle Of Gelato 42 Bucks Road Douglas Isle Of Man IM1 3AD
Permitted,19/01060/B,Replacement of garage door with a doorway and extension of driveway,14-Nov-19,Principal Planner - South (SC),23 Cooil Breryk Ramsey Isle Of Man IM8 3HL 
Permitted,19/01070/B,"Alterations, installation of replacement windows and replacement of two ground floor windows with timber double doors",13-Nov-19,Principal Planner - South (SC),10 Water Street Ramsey Isle Of Man IM8 1JP 
Permitted,19/01071/B,Installation of a 10 cycle shelter,08-Nov-19,Principal Planner - South (SC),Fire Station Peel Road Douglas Isle Of Man IM1 5ED
Permitted,19/01073/B,Alterations and erection of extension,14-Nov-19,Principal Planner - South (SC),11 Beech Avenue Onchan Isle Of Man IM3 3HQ
Permitted,19/01166/B,Demolition of existing shelter and erection of a sculpture with associated illumination (in association with 19/01167/CON),17-Dec-19,Planning Committee,Public Shelter 1 Between Marine Gardens 1 And 2 Loch Promenade Douglas Isle Of Man  
Permitted,18/01303/B,Two storey extension to rear of property,04-Apr-19,Principal Planner - South (SC),Ballawanton Farm The Lhen Andreas Isle Of Man IM7 3EH 
Permitted,19/00053/B,"Alterations, erection of an external balcony and additional use of dwelling to provide tourist living accommodation",04-Mar-19,Principal Planner- North (CB),Glenfaba Lodge Glenfaba Road Raggatt Peel Isle Of Man IM5 3AD
Permitted,18/01148/B,"Alterations, installation of a dormer window and erection of extensions to provide garaging and living accommodation",08-Jan-19,Head of Development Management,Glenlea Lodge Truggan Road Port St. Mary Isle Of Man IM9 5LD
Permitted,18/01212/B,Installation of flue from a multi-fuel stove,22-Jan-19,Principal Planner- North (CB),4 King Orry Road Glen Vine Isle Of Man IM4 4EL 
Permitted,19/00424/B,"Installation of cladding to existing hoardings, repair and repositioning of seating, installation of additional seating, planting and bin stores",13-May-19,Director 2017+,Villiers Square Fort Street Douglas Isle Of Man  
Permitted,19/00425/D,Installation of non-illuminated signage,03-Jun-19,Principal Planner - South (SC),Villiers Square Fort Street Douglas Isle Of Man  
Permitted,19/00428/B,Installation of replacement door,14-Jun-19,Head of Development Management,Lambourne Cottage Main Road Kirk Michael Isle Of Man IM6 1AB
Permitted,19/00430/B,"Alterations and erection of two storey extension to side of dwelling, installation of replacement roof tiles and render",30-May-19,Principal Planner- North (CB),Ballagrianey Spaldrick Avenue Port Erin Isle Of Man IM9 6PE
Permitted,19/00429/B,"Installation of weather boarding, render and replacement roof tiles and installation of window in existing garage (part retrospective)",11-Jul-19,Principal Planner - South (SC),Norleigh 7 Elizabeth Rise Castletown Isle Of Man IM9 1EL
Permitted,19/00290/B," Alterations, erection of extension, creation of a pitched roof over garage and vehicular access amendments",21-May-19,Head of Development Management,Highfield (formerly Aniwa) Douglas Road Kirk Michael Isle Of Man IM6 1AR 
Permitted,19/00291/C,Change of use to a brewery (retrospective),10-Jun-19,Planning Committee,The Depot Leigh Terrace Douglas Isle Of Man IM1 5AL 
Permitted,19/00295/B,Erection of a rear extension,24-May-19,Principal Planner- North (CB),Bramble Tor Tromode Park Douglas Isle Of Man IM2 5LB
Permitted,19/00296/B,"Alterations, erection of extensions and replacement of existing glazed conservatory roof with tile",03-May-19,Head of Development Management,Ballacowle Agneash Laxey Isle Of Man IM4 7NP 
Permitted,19/00297/B,Alterations and erection of a first floor extension to dwelling,07-May-19,Head of Development Management,Ard Aalin Pinfold Hill Laxey Isle Of Man IM4 7HW 
Permitted,18/01245/B,Erection of a detached boathouse and removal of a dividing wall (in association with 18/01247/CON),22-Jan-19,Planning Committee,Works Depot Spit Corner East Quay Peel Isle Of Man  
Permitted,19/00037/B,Alterations including creation of rear patio door and reduction in size of existing window.,20-Feb-19,Principal Planner- North (CB),Struie Highfield Drive Baldrine Isle Of Man IM4 6ED
Permitted,19/00696/B,Installation of replacement front door,22-Aug-19,Principal Planner - South (SC),Eastfield 58 Queen Street Castletown Isle Of Man IM9 1NZ
Permitted,19/00698/B,Alterations and erection of ground floor and first floor extension to dwelling,08-Aug-19,Principal Planner - South (SC),3 Harcroft Meadow Douglas Isle Of Man IM2 1JS 
Permitted,19/00382/B,Alterations and erection of roof to cover rear yard,05-Jun-19,Director 2017+,8 Hatfield Grove Douglas Isle Of Man IM1 3HD
Permitted,19/00385/B,Erection of a detached garden shed / store,29-May-19,Principal Planner - South (SC),The Lhea Pinfold Hill Laxey Isle Of Man IM4 7HL
Permitted,19/00386/B,"Alterations and erection of extension to reinstate existing cottage with ancillary shed, detached garage and creation of driveway and vehicular access",10-Sep-19,Planning Committee,Ayre View Smeale Road Smeale Ramsey Isle Of Man  
Permitted,19/01005/D,Erection of an interpretation board on south facing gable wall of building,11-Nov-19,Principal Planner- North (CB),Foxdale Heritage Centre Station House Mines Road Foxdale Isle Of Man IM4 3EX
Permitted,19/01089/B,Erection of a timber shed (retrospective),18-Nov-19,Principal Planner - South (SC),Field 131341 Main Road Sulby Isle Of Man  
Permitted,19/01090/C,Additional use of residential dwelling as a nail treatment business,17-Dec-19,Planning Committee,23 William Proctor Court Reayrt Y Sheear Douglas Isle Of Man IM2 6PR 
Permitted,19/01091/B,Installation of replacement windows to front elevation,20-Nov-19,Principal Planner- North (CB),13 Circular Road Peel Isle Of Man IM5 1ND
Permitted,19/00903/B,Erection of single storey extension to side elevation,01-Oct-19,Head of Development Management,Skerrisdale Stockfield Road Kirk Michael Isle Of Man IM6 1HP
Permitted,19/00908/B,Alterations and erection of two storey extension,01-Oct-19,Principal Planner - South (SC),Dreemlang 40 Victoria Road Castletown Isle Of Man IM9 1ED
Permitted,19/00909/B,Installation of replacement windows,01-Oct-19,Principal Planner - South (SC),Apt 5  Seaforth House 25 Loch Promenade Douglas Isle Of Man IM1 2LX
Permitted,19/00910/B,Installation of replacement front door and garage door,08-Oct-19,Planning Committee,Albany House 21 Albany Road Douglas Isle Of Man IM2 3NF 
Permitted,18/01081/B,Erection of balcony at first floor level,15-Feb-19,Head of Development Management,Ballacondra Barn Cranstal Bride Isle Of Man IM7 4BP 
Permitted,18/01269/B,"Erection of building to act as Bird Hide and Wildlife Education Centre, with associated parking and access works",11-Oct-19,Planning Committee,Land Off Langness Road Opposite Field 433209 Langness Road Castletown Isle Of Man  
Permitted,19/00664/B,Installation of replacement windows,16-Jul-19,Planning Committee,156 Woodbourne Road Douglas Isle Of Man IM2 3BD
Permitted,19/00693/B,Installation of electrical meter box to existing wall,21-Aug-19,Head of Development Management,8 Summerhill Douglas Isle Of Man IM2 4PG
Permitted,19/00694/B,Installation of replacement roof tiles,12-Sep-19,Head of Development Management,15 Cooil Breryk Ramsey Isle Of Man IM8 3HL 
Permitted,19/00752/B,Installation of eight replacement windows to front elevation,25-Sep-19,Principal Planner- North (CB),1 Brunswick Road Douglas Isle Of Man IM2 3LL
Permitted,19/00754/B,"Installation of replacement windows, alteration to windows, replacement door and creation of two roof lights",21-Aug-19,Head of Development Management,Freelyn Old Laxey Hill Laxey Isle Of Man IM4 7BT
Permitted,19/00827/B,Erection of single unit garage,23-Sep-19,Planning Committee,Andreas Airfield Braust Andreas Isle Of Man  
Permitted,18/00977/B,"Erection of two detached buildings (Class 3) for the consumption of food and drink on and off the premises with associated drive through, erection of a detached building to provide two commercial units (Class 1) and creation of car parking, lighting, land",05-Dec-19,Planning Committee,Garage Showroom Workshop & Premises (Former Eurocars Site) Peel Road Douglas Isle Of Man IM1 5ED 
Permitted,19/00473/B,Replacement of existing glazed conservatory roof with tiles,02-Jul-19,Head of Development Management,30 Balleigh Park Ramsey Isle Of Man IM8 3NL
Permitted,19/01124/B,Creation of field access gateways on either side of track (retrospective),09-Dec-19,Principal Planner - South (SC),Disused Railway Track Between Fields 324280 & 324282 Glen Vine Isle Of Man  
Permitted,19/01125/B,Installation of replacement front door and additional use of residential property as tourist living accommodation,21-Nov-19,Principal Planner - South (SC),Mariners House Back Shore Road Laxey Isle Of Man IM4 7DQ
Permitted,19/01126/B,Installation of a replacement window,02-Dec-19,Principal Planner - South (SC),Cranford 116 Woodbourne Road Douglas Isle Of Man IM2 3BA
Permitted,19/00795/B,Alterations and replacement of existing conservatory with single storey rear extension,18-Sep-19,Principal Planner- North (CB),7 Bradda View Ballakillowey Colby Isle Of Man IM9 4BE
Permitted,19/00796/GB,Alterations and installation of replacement windows (in association with PA 19/00797/CON),30-Aug-19,Head of Development Management,Point Of Ayre Lighthouse Cranstal Bride Isle Of Man IM7 4BS 
Permitted,19/00988/B,"Alterations, erection of extensions and erection of replacement summerhouse",20-Nov-19,Principal Planner - South (SC),Greystones Douglas Road Kirk Michael Isle Of Man IM6 1AR
Permitted,18/00529/GB,"Alterations, erection of extension to South elevation, installation of roof lights, replacement of railings to boiler room, provision of external screening and internal alterations to provide toilet, kitchen, multi function space and cafe facilities (In a",12-Sep-19,Planning Committee,Cathedral Isle Of Man (formerly St Germans Cathedral) Derby Road Peel Isle Of Man IM5 1HH
Permitted,18/00538/B,Erection of a dwelling including private dog kennels to replace existing farmhouse along with associated landscaping,05-Mar-19,Planning Committee,Ballawhane Farm Leodest Road Andreas Isle Of Man IM7 3EG
Permitted,18/00284/B,"Alterations and roof extension to provide one retail unit (Class 1), four offices (Class 4) and one residential apartment",01-May-19,Planning Committee,Auldyn House 24 Parliament Street / West Quay Ramsey Isle Of Man IM8 1AP
Permitted,18/00525/B,"Erection of a building to provide stables, storage of agricultural equipment and feed, construction of an outdoor equestrian exercise arena, jump store and hard standing",25-Jun-19,Planning Committee,Field 530570 & Field 530569 Scollag Road Opposite Upper Sulby Farm Hillberry Onchan Isle Of Man  
Permitted,18/00551/B,"Demolition of garages, front bay window and single storey extensions, and erection of single storey shop extension to rear, alterations to front elevation, and formation of three parking spaces.",02-Apr-19,Planning Committee,Central Stores Main Road Union Mills Isle Of Man IM4 4AD
Permitted,17/00870/B,"Erection of two 6 storey apartment buildings containing 23 apartments in total, and associated parking",23-Jan-19,Planning Committee,Land Off Premier Road And Mooragh Promenade Premier Road Ramsey Isle Of Man  
Permitted,17/01194/B,"Construction of twenty apartments within three accommodation blocks with associated refuse storage, car parking and landscaping",08-Mar-19,Planning Committee,Former Mart Site Bowring Road Ramsey Isle Of Man  
Permitted,18/00068/B,Erection of detached garage (retrospective),16-Apr-19,Head of Development Management,1 Snaefell View Jurby Isle Of Man IM7 3BF
Permitted,18/00504/B,Erection of two dwellings together with shared access drive directly off Douglas Road,30-Dec-19,Planning Committee,Part Of Field 234268 Land Adjacent To Cass-a-Lhergy Douglas Road Kirk Michael Isle Of Man  
Permitted,17/00852/B,Erection of 28 residential units and retail unit with associated parking and landscaping,21-Feb-19,Planning Committee,"Field 320653 And Part Field's 324324, 324323 & 324321 Ballaglonney Farm Peel Road  Crosby Isle Of Man  "
Refused,16/00586/A,Approval in principle for the erection of a detached dwelling,03-Apr-19,Head of Development Management,Land Adjacent To Fasque Andreas Road Ramsey Isle Of Man  
Refused,18/00593/B,Replacement of existing cottage with new two storey property with street level access and two off road parking spaces,22-Jan-19,Planning Committee,West View Bradda Road Port Erin Isle Of Man IM9 6PR
Refused,19/00510/CON,Application for the de-registration of the former Groudle Glen Hotel (19/00287/REGBLD) in accordance with 7(1)(a) of the (Registered Buildings) Regulations 2013,15-Oct-19,Department Application,Former Groudle Glen House King Edward Road Onchan Isle Of Man IM3 2JY 
Refused,18/01013/B,Construction of new agricultural building on site of former cow shed,14-Feb-19,Planning Committee,Ballagarraghyn Mansion House Main Road Greeba Isle Of Man IM4 3LH
Refused,18/01048/B,"Erection of a shed, with associated flue, and a mobile storage cabin (retrospective)",24-Jan-19,Principal Planner - South (SC),Field 131341 Main Road Sulby Isle Of Man  
Refused,19/00375/B,Alteration and extension to rear of property,05-Jun-19,Head of Development Management,22 Birchleigh Close Onchan Isle Of Man IM3 4EX
Refused,19/00250/B,Replacement of two ground floor windows with a roller shutter door,23-Apr-19,Head of Development Management,10 Water Street Ramsey Isle Of Man IM8 1JP 
Refused,19/00550/B,"Alterations, extension and raising of roof to create a second floor to dwelling",04-Jul-19,Principal Planner - South (SC),The Rowans Quines Hill Port Soderick Isle Of Man IM4 1AU
Refused,19/01034/B,Erection of detached garage,20-Nov-19,Planning Committee,The Studio 1 Church Close Lonan Laxey Isle Of Man IM4 7JY
Refused,19/00560/B,Alterations and erection of second storey extension to garage to provide residential and tourism accommodation,01-Aug-19,Head of Development Management,Garage Store Creg-Dy-Shee Lhargan Port St. Mary Isle Of Man IM9 5AR 
Refused,19/00110/B,lterations and erection of rear and side extensions,04-Jul-19,Head of Development Management,Ballachesed St Marks Ballasalla Isle Of Man IM9 3AH 
Refused,18/01157/B,Erection of an agricultural building for the storage of agricultural machinery,17-Apr-19,Head of Development Management,Field 320909 Top Road Crosby Isle Of Man  
Refused,18/00984/CON,"Registered building consent for the removal of artificial hedging and oil tank, and installation of timber fencing to rear of building RB 38(retrospective) - in association with application 18/00983/GB",15-Feb-19,Principal Planner - South (SC),The George Hotel The Parade Castletown Isle Of Man IM9 1LG
Refused,18/01211/B,Erection of fencing (retrospective),17-Jan-19,Principal Planner- North (CB),11 Cooil Drive Douglas Isle Of Man IM2 2HB
Refused,19/00254/B,"Creation of two windows to dwelling, erection of detached car port and erection of side annex to dwelling and conversion of existing detached garage to create two tourist accommodation units",18-Apr-19,Head of Development Management,Church Farmhouse Great Meadow Castletown Isle Of Man IM9 4EB 
